Date,SPX,GLD,USO,SLV,EUR/USD
2020-03-13,3130.828518763039,135.951006543676,35.89034350129896,15.496383689261599,1.0414147757059231
2020-03-14,3117.998596521153,136.34563795848717,37.522200400388066,15.423931399720882,1.052275672314404
2020-03-15,3127.9612647156246,135.11033416761848,36.789167404864074,15.2009595427903,0.9866505858863992
2020-03-16,3123.0236988840115,134.47818845556438,38.6072293274219,15.257529771316813,1.05498349835149
2020-03-17,3107.457879897414,135.70973075510668,39.38238482145668,15.07597144073903,1.0401918539586759
2020-03-18,3103.176728287755,138.1174996294443,39.93542490730904,14.072243010366526,1.0429299805158039
2020-03-19,3118.184326194098,137.8386070780823,40.16944936166219,13.878069541215947,1.044218639718234
2020-03-20,3126.686543615233,136.93822854837947,39.92092074358774,13.72525998568179,1.0145688802310862
2020-03-21,3123.200022271154,136.93928446609266,41.121452402061614,14.04209049806882,1.0257107071273495
2020-03-22,3119.70744522797,138.1416979639509,41.26181227190966,13.692990660763293,1.0490420376429588
2020-03-23,3116.491094715796,135.25398833168381,39.294742568322505,14.532327997449578,1.071443589799771
2020-03-24,3137.2585745514043,130.66162642540934,38.177556106615505,13.576507722123697,1.0204835922385178
2020-03-25,3141.07792907372,129.56055272642618,37.99171035442276,14.232091471025011,1.0354351200050917
2020-03-26,3145.3783455456305,127.11912787459785,38.30170933758831,14.119931985585957,1.05575413472938
2020-03-27,3155.681180085949,126.10284747930324,38.245120848688416,14.549724421757736,1.0611810246522462
2020-03-28,3158.069071676214,125.80728684166829,39.46409163848208,14.589625163787101,1.055168776619475
2020-03-29,3155.4786502180073,124.90079002362226,37.512989774443454,15.159402931799836,1.0342940247268564
2020-03-30,3153.5151517271574,127.80572509256376,37.65657771094862,14.96572194952343,1.0476740465077397
2020-03-31,3152.799139133017,128.4592146217684,35.83859848556146,14.416411736934524,1.0287789932539857
2020-04-01,3152.4269167679186,129.06016334099004,36.598310781045626,15.126663880570057,1.0578607105252495
2020-04-02,3159.7032122042883,130.30457762907685,36.50385206660363,15.069923557628986,1.0180854003589817
2020-04-03,3160.2226710623613,128.02691139351532,36.92346203862775,15.18070279444109,1.057034324395182
2020-04-04,3167.549071834517,130.10513496835586,36.05957907803798,15.798078751463489,1.0380537870451716
2020-04-05,3166.741906033431,129.95360639528494,37.339044009695726,15.28210113041627,1.0148180552944335
2020-04-06,3167.528257936592,131.29456762976736,38.38076867375458,15.579846579235898,1.0628619918372175
2020-04-07,3147.5462510912707,129.15085316368706,38.964312976766465,15.284899201004453,1.0425521429635876
2020-04-08,3156.709527838296,126.04333563165491,38.83479572990303,15.218814523182267,1.0414826778018527
2020-04-09,3160.1744125972755,127.67911494770497,39.414653015198155,15.254954005874412,1.045538529574533
2020-04-10,3170.154513695872,128.43193399990002,38.70776044721081,14.504843075150944,1.0320303251232765
2020-04-11,3141.1919599139355,126.62783089118498,39.563316106231525,14.115424553740727,1.0471544945469313
2020-04-12,3162.0757069617425,124.8885047286356,41.21279700055544,14.790960999947295,1.0466800121456747
2020-04-13,3160.6798106801907,127.13937429746514,42.28340756053463,15.234056594239693,1.0362871835194793
2020-04-14,3171.7616388475662,124.76055051173049,41.55380509072722,15.202736805576077,1.0528286963739997
2020-04-15,3161.3625795763105,128.04589641824242,41.91522240800032,15.324298534832522,1.062650098740136
2020-04-16,3167.4903186269366,126.24465494894667,40.622080864241674,15.177177282014293,1.0804770483294943
2020-04-17,3156.9561629952,127.52143880016344,41.19447117541735,15.855468974928284,1.057505902026522
2020-04-18,3150.718473388242,126.86420184866547,41.64507458827989,15.755292686031202,1.0484681752793317
2020-04-19,3169.8587869269095,128.07057671083015,39.775258248747726,15.871213732098626,1.0538764616682395
2020-04-20,3167.9519629192764,126.98234870660178,38.61347440483536,16.444228804169658,1.0118731513341919
2020-04-21,3170.1262916510736,126.65676289445719,38.33033550809159,16.055543061746704,1.0804190942743999
2020-04-22,3178.826968957961,126.73860124524863,38.02947576095077,16.83493765399515,1.0568617164173595
2020-04-23,3183.783787837687,124.73422633368568,36.81999882553196,16.069706949123464,1.0917790031436463
2020-04-24,3185.287976889123,126.21587502452594,37.20897755488414,16.884528014679862,1.0518680356546652
2020-04-25,3188.9375869137853,125.18944789158277,37.46045116382466,16.698190222703875,1.0687820918606086
2020-04-26,3212.9717427661676,124.73224806090273,37.26618203184614,16.576840848791235,1.0740974621254784
2020-04-27,3212.395554795832,122.74354931168571,36.510390531687776,15.631835763199764,1.0292904738067807
2020-04-28,3214.4065452629816,117.61888199409509,37.559097658104335,15.404438404510916,1.066091235609123
2020-04-29,3224.913089223058,117.23682646889475,39.21450477119264,14.884535138997474,1.0827665903276047
2020-04-30,3235.9683485526375,122.06205731212059,38.73094328734609,14.580711966310737,1.0620747119419243
2020-05-01,3247.8386516082414,123.63126588791664,38.11877637019127,14.512056483416298,1.038011257049591
2020-05-02,3254.2259538285334,123.59274512844785,38.60998403560327,14.99095229065275,1.0865407424246731
2020-05-03,3242.795904701228,123.06696347003131,38.25195465585628,15.094753966353064,1.0328282057727147
2020-05-04,3259.1302200242394,123.11189525565541,38.11255745519305,15.24859229305362,1.080690848508811
2020-05-05,3247.6667660940525,124.20613348600583,38.85221060691772,14.70083259863084,1.0995353322558983
2020-05-06,3250.6931207464427,121.84450785538814,36.94285451941043,14.260455553829473,1.0405150440387818
2020-05-07,3243.150362246249,124.07315124472588,38.2611568442631,15.15981806300513,1.0520949054420143
2020-05-08,3242.5089787803195,125.50391387560836,38.33383736859244,14.792217545623508,1.0675530709410046
2020-05-09,3245.796602883354,126.94028532702424,37.922344224030255,15.620321671652155,1.0554733232293196
2020-05-10,3249.0101750378567,127.8172368046437,37.83311006980881,15.498791072211722,1.0384118541959682
2020-05-11,3253.22938258021,127.85647012003167,37.79553942482933,15.499935040283475,1.0753752201581035
2020-05-12,3269.3664952707963,129.20219259196531,36.0643381213844,16.035117620398438,1.0487463329480535
2020-05-13,3273.901838285936,130.38582085944807,37.55927634883764,16.671063831367768,1.0805742704143624
2020-05-14,3271.4602719330296,129.677739437566,37.600601981108255,16.615657551228225,1.0328563507149262
2020-05-15,3281.1011436159133,128.53053589177222,38.04360411155563,16.421536024467454,1.099068532659575
2020-05-16,3292.9958485051593,128.73424848229618,38.99515388212967,16.39357580020635,1.0571980777013594
2020-05-17,3280.7197703537895,131.83228878528655,37.97399142456938,16.562554564322408,1.0694167501901597
2020-05-18,3286.693771052288,129.35407463397877,38.4474633236046,17.008206407757285,1.0784159056741245
2020-05-19,3293.7054984753972,126.41902410247388,38.17982223270581,17.01032133725436,1.038361890492004
2020-05-20,3290.729863441797,126.74854578494691,39.0265930079223,17.31976448626594,1.0688782620093165
2020-05-21,3304.4869315749133,126.85032118865895,36.899365587570806,18.138944352401406,1.1020775646551326
2020-05-22,3302.986375704588,127.19700451739976,36.80027128732954,18.3295991585338,1.0492602169290888
2020-05-23,3304.2421402393034,127.68491091321677,36.19745063154558,18.485425586536188,1.0711896476693015
2020-05-24,3302.511421996465,127.23850640394716,36.62971358217973,17.725970173991154,1.0863493510933109
2020-05-25,3302.6672124722795,130.21823328115133,37.099757769547935,16.41060510557662,1.0894438280997647
2020-05-26,3291.7044616033277,127.01642532419828,36.392131874725905,16.604792970191706,1.047091201083887
2020-05-27,3277.3039527773844,125.3594312746378,35.67995801054987,16.557380854551273,1.0450505990137084
2020-05-28,3293.2490034096345,125.1529217543397,35.56929264199253,16.299989517093902,1.0919790190324337
2020-05-29,3284.779389926451,121.86654413203136,34.67265041467733,16.421754619187073,1.083770046207109
2020-05-30,3274.865466431888,121.51483532316722,35.51463411012945,16.39155275458862,1.102843186358469
2020-05-31,3253.331565295851,124.83777565462326,35.14542690968201,16.95544287990557,1.0739822933355418
2020-06-01,3246.9419478189557,124.87954863121519,32.23843869036037,16.998498314035057,1.0676565986648061
2020-06-02,3233.7110498848806,125.34095044265254,31.86361663373856,16.625036671499974,1.0759296404216814
2020-06-03,3250.1312014862447,122.82062091230739,30.825072812894586,17.12011979097962,1.0742456566731642
2020-06-04,3260.229372379671,121.58789809622843,29.19379699743364,17.011554253506517,1.0631818778467004
2020-06-05,3253.3478689278936,120.83750533558056,27.956370359211068,17.27482259534267,1.1167670930950435
2020-06-06,3275.8722269813366,120.20207514206808,28.06577883104404,17.03611724224627,1.1172369725474154
2020-06-07,3285.6898818512527,122.76536273207563,29.39441965929227,16.711203799497554,1.053411550978194
2020-06-08,3282.4415680161665,123.88074485352587,29.70760413315725,16.753287914590402,1.0814088644574091
2020-06-09,3257.4475108674305,121.65782893965181,29.101100744941512,16.759702236362244,1.0633165538504776
2020-06-10,3280.356936593338,122.15083849651582,29.557004940112215,16.99961575404566,1.075575872279966
2020-06-11,3266.461211925702,123.14728199350938,29.09791462989322,16.86529287739079,1.1033334248351865
2020-06-12,3250.0072244561334,125.42758007055193,28.403314260730077,15.94711298550559,1.065328188037499
2020-06-13,3260.2329287762295,128.58866144368866,27.248951592497093,15.730726043711396,1.1092956084964205
2020-06-14,3284.630452839622,126.55847306003292,25.497122785745375,16.127635277283304,1.100574423615591
2020-06-15,3298.4731810247276,124.93675803761225,25.10719907918593,15.97894723766175,1.0944885900938957
2020-06-16,3304.112272225251,122.42160231978302,25.26525256910606,15.855755536404477,1.1200133030903634
2020-06-17,3310.059815641904,121.95356260156906,25.16862889909117,16.348943789357445,1.0715151134579197
2020-06-18,3318.593971229707,122.88627935046173,24.752661971143812,15.992957175727984,1.058229235749358
2020-06-19,3326.1832571275745,124.86094838363994,23.80691591044703,15.221555566606533,1.070393744286381
2020-06-20,3328.9951713672685,124.70904633635489,24.415162102132,15.141240006843786,1.056533524400311
2020-06-21,3330.037182406787,124.0693512898452,23.098030182185415,14.899153031219416,1.0803977828920854
2020-06-22,3329.4112511277917,124.37286727434268,23.87405809602889,14.41602987134279,1.0834578864839273
2020-06-23,3321.871605239125,122.70258147108262,22.871841077102165,14.328340643393444,1.0981177349365898
2020-06-24,3319.0648544704572,126.88165891447218,22.11940583974913,14.574093467016837,1.122145553560973
2020-06-25,3302.1352863285038,123.66633686023606,20.652620649133453,14.569449186232928,1.075332246097613
2020-06-26,3301.151890060556,124.0358180180275,20.151218502247815,14.722939722576047,1.0991290853027593
2020-06-27,3291.2659789890467,128.0830304564868,21.126530960725795,15.629643571833759,1.0825470835708295
2020-06-28,3280.230085816889,128.09663014560678,21.642159049169752,15.458204141054978,1.1441499508809594
2020-06-29,3282.029027328424,127.7165520756038,22.620581161197787,15.597378458377312,1.1047900301129632
2020-06-30,3295.94905019187,127.00166122998294,23.142723707131722,15.342771777077745,1.0689842343099216
2020-07-01,3305.132216251893,126.64087786645813,22.039053878601354,14.919591917134259,1.0676668481416145
2020-07-02,3289.4272102156615,129.38657481581117,21.708264654273798,14.627138090425374,1.1049161440018613
2020-07-03,3279.530928849958,124.96285099315217,20.928065525156335,14.38775880466453,1.0980271453120232
2020-07-04,3288.9386407298402,128.02971839574482,22.258640429195374,14.567496703438092,1.0873221147712515
2020-07-05,3279.113766794457,125.18180409084454,21.06185178276906,15.742034596788471,1.0988684511942493
2020-07-06,3276.8674352944868,124.6484994323757,21.95554947215817,15.384012878650552,1.0942751032798668
2020-07-07,3282.3679562847324,123.79001059177838,22.84850334226694,15.17570022584282,1.0679784586866188
2020-07-08,3272.684511736096,124.96711713131982,24.678123543983027,15.144138719287197,1.08160934641855
2020-07-09,3273.7382667975553,121.77086842755233,24.26843695135353,15.342038143642071,1.0798106972514672
2020-07-10,3260.3980118483732,122.69521375971621,24.98075911093369,15.473813549619463,1.1123106446119924
2020-07-11,3254.3843354088613,126.74383300628992,27.26241094747253,16.11586144659352,1.1059381919471232
2020-07-12,3257.5821547502865,124.01748499710429,26.644769270538834,14.902665411325916,1.0657689731343378
2020-07-13,3241.65221741497,124.39689733232508,25.109729023006473,13.70920047622808,1.0820949851360764
2020-07-14,3246.056964794574,123.07293297673186,23.22971898909871,13.461261390223006,1.1010173999230088
2020-07-15,3245.8605868053073,123.92470738911794,23.942431017960043,14.00991148399486,1.090715354933346
2020-07-16,3251.3854863494785,123.96300294394945,22.05928080990146,13.227087468192064,1.0983041494496577
2020-07-17,3253.624627690125,122.68002912586081,21.686961756963537,11.723271298345184,1.0917989304534292
2020-07-18,3267.2660319898637,123.65577369560296,22.124274944002497,12.008861001454788,1.0859969157380143
2020-07-19,3268.518277016343,127.26446991517645,22.30945048083241,12.130689613306146,1.1039480983468353
2020-07-20,3264.2242216050904,126.88266233172186,22.734895345016582,11.58558540990643,1.1067146829914631
2020-07-21,3265.447196635413,128.32217821601822,22.957185200817435,11.092815609545966,1.1242566868612398
2020-07-22,3270.880176925777,125.73563230027588,24.23605101413083,10.607943749728628,1.1303851447384876
2020-07-23,3271.368777629034,123.82275954663987,23.283734633392033,10.663211408465598,1.0983658500602858
2020-07-24,3271.7746945410727,124.76757210240064,22.606739494933503,10.350053770374094,1.0921184628808744
2020-07-25,3264.7547776630054,127.73580415947256,21.834080049662678,10.597085729861854,1.12500220811116
2020-07-26,3258.125768487496,128.44703085704387,22.664271861525286,9.169772398409659,1.1088196606319691
2020-07-27,3244.0997157694987,127.82091479599757,23.56467044992035,8.74134646584576,1.1041463767705304
2020-07-28,3261.595483201368,127.81949760684428,24.015895769238856,8.178319485390235,1.1822825479138903
2020-07-29,3249.1568508474556,125.31868213890485,25.199389436128783,8.050149146203989,1.1175946144715643
2020-07-30,3242.2277988694964,126.52771279161558,24.0213485687524,7.78112526695892,1.1175317909955718
2020-07-31,3235.0437262138043,128.2923789162624,25.688572680303537,8.180047156906804,1.1234331960769302
2020-08-01,3243.9929699832487,127.38819825059623,27.211811302015796,7.250378771076775,1.123627607649914
2020-08-02,3241.0434732003287,126.44811395507723,27.947433299261544,7.273124509242152,1.1044056561644808
2020-08-03,3253.520893927066,126.97987041438134,29.729232208032602,7.552292720848005,1.1278298705513157
2020-08-04,3246.7859876846273,126.10643094230014,28.072609000354827,8.480616439128982,1.095561251118731
2020-08-05,3249.575929306865,125.97416571304849,27.548160864092175,8.239733453582243,1.098802149881108
2020-08-06,3241.2224587742676,130.17360929138152,26.812857403410224,8.401962755758502,1.0942628318860388
2020-08-07,3262.6739500520016,129.67955788988954,27.534336727167567,7.500031359477319,1.099257578417397
2020-08-08,3250.7979658617064,128.96287758584708,26.48419598756542,6.304053257320806,1.1742510318354313
2020-08-09,3253.896172963977,127.66779397457677,27.241691136902908,6.726440445211656,1.0733998104049685
2020-08-10,3260.2339417732974,129.15617791757666,28.61222728089962,6.723660298387621,1.1225877843606529
2020-08-11,3264.3719327478125,128.79372957114043,29.30743018098362,7.312916643286833,1.070069373373294
2020-08-12,3262.5190561590357,127.49498349449759,29.59118120464512,6.626215198801958,1.132030053819601
2020-08-13,3261.220849161701,130.1375915590436,28.603307863744373,6.886166268566335,1.123658344229731
2020-08-14,3261.658963881492,132.97679756807088,27.756456897619007,7.820575188838262,1.1101102342389617
2020-08-15,3260.1889438652074,131.77595043659346,29.006075802915674,8.030427993016895,1.0962170864178882
2020-08-16,3269.8277350331564,128.04287053387225,29.785424806821005,8.16871874581242,1.1058101695863576
2020-08-17,3291.93296504907,130.05789791354607,29.746405287443462,8.172996786224594,1.137785890145465
2020-08-18,3286.3580471989917,128.68863826202607,29.32849574167757,7.387556057661637,1.118583867558465
2020-08-19,3272.660017403201,130.2698894603516,27.302687868566196,8.065342525516812,1.1250063639618624
2020-08-20,3271.7771969196883,126.32968182492795,26.231835449881757,7.759913705614279,1.1064672449145256
2020-08-21,3297.5742902962315,128.11487650152657,28.14325453702148,8.012155333805788,1.1010151584132826
2020-08-22,3289.5375446165344,125.692532642965,26.862798966019014,7.230638180520161,1.1630743226287623
2020-08-23,3305.928712670975,127.15406088109805,27.052278787240095,6.6409083482662705,1.150978258479036
2020-08-24,3322.7057208117394,127.18260701677092,28.059722760435292,7.358452047877389,1.063637211600723
2020-08-25,3317.1698383946596,125.27472817797762,26.804800092433,7.184800903398468,1.1343734699662593
2020-08-26,3322.8596691865123,124.46065555212407,26.989510567214083,7.911438641419741,1.1076825335192155
2020-08-27,3339.1436354177977,125.83329246603746,27.927426104724738,7.872323311890481,1.1450465916678387
2020-08-28,3335.3523580079227,126.04508137226793,27.939925426631987,6.951374425411553,1.1032497581851068
2020-08-29,3333.316554406899,127.2139073332129,30.808328482298755,7.397408225277413,1.1099015654900193
2020-08-30,3327.4997452674124,131.16678850224386,29.13972922342056,7.1024620663996085,1.1387295944947438
2020-08-31,3317.352177960484,128.03830527882178,30.19845775330444,7.451806473158131,1.1454810357760805
2020-09-01,3310.8594025098237,131.27273042875902,30.025656015907973,7.464411906928172,1.1078367636384037
2020-09-02,3298.619999842201,131.48144230380544,30.797576170744648,6.692852792956737,1.1157995515520174
2020-09-03,3298.9608345247934,129.6838742071592,31.238883322443893,6.775000175642022,1.1076259966667055
2020-09-04,3291.261102214207,127.0232469556812,30.505727125333898,7.873111746718422,1.0949691690219112
2020-09-05,3293.5989613321144,126.64500617412713,30.73472351779324,8.119604975975651,1.1676269416111402
2020-09-06,3278.040004870078,128.48830639797606,28.87682206639495,8.09084609947292,1.1369631536682836
2020-09-07,3281.348807192223,128.233208157221,29.480069566966343,8.628517800451368,1.0902496197097846
2020-09-08,3289.684096808312,131.25551801771567,29.778228032956868,8.733852033052923,1.138597127833755
2020-09-09,3269.7467403825976,128.35316663761256,30.41688820159997,8.83861914818432,1.1639016619468645
2020-09-10,3273.4873060810733,128.32898874192045,31.47500652668712,8.292806562104769,1.1324460875178255
2020-09-11,3285.7639960058063,125.82420185309422,31.84262636689683,8.409730574999568,1.0885629038419955
2020-09-12,3273.667585818894,126.55146561834415,31.990715786695105,8.92745228320804,1.106604642602239
2020-09-13,3290.393309687271,128.32524039853877,31.109647450033812,8.509421207158029,1.1493415609929811
2020-09-14,3294.5834997809316,127.48371681117665,30.39742668638476,9.221669117781502,1.1070882643329576
2020-09-15,3287.5333812233475,122.27528909792238,31.58416130656209,9.17581610570894,1.1217354684833862
2020-09-16,3286.9756904467704,122.67318539151537,33.02049671226807,8.73193134993967,1.165348213003911
2020-09-17,3292.5589595719875,123.54666249498239,32.782386275956014,9.230747388399791,1.1241169280088608
2020-09-18,3293.319013486112,124.35525200490578,32.82838902320929,9.087350270530656,1.1216499292941948
2020-09-19,3298.7065734105754,126.8268163885501,31.923774648215524,9.46710771427371,1.0690299982962856
2020-09-20,3289.499837479782,124.68470902925199,33.09653149348297,9.321228398144441,1.115318529703159
2020-09-21,3291.193445720143,126.0451412401529,33.76194831717474,9.29131532637949,1.1389916276520036
2020-09-22,3277.0563007510927,128.43015626510885,35.703165753638494,9.538095428546635,1.099490918726735
2020-09-23,3275.944040137606,124.87298109709582,34.82484267645876,9.683543957341637,1.17670242705159
2020-09-24,3266.9049637229577,125.51228474893377,34.44683477744054,8.685778067115768,1.0995517530323515
2020-09-25,3259.54966429706,124.50392508691843,34.67828069996611,8.125156197068572,1.1119746203585084
2020-09-26,3271.9105960491647,124.34087974071514,35.32477023769188,8.58986118946398,1.1444908117735013
2020-09-27,3282.823697255107,125.03623270779181,35.109102600144254,8.523792895013205,1.1768681851576817
2020-09-28,3288.915078464179,124.0617755795647,34.236141509690555,8.261927243627495,1.132797482347354
2020-09-29,3277.991950817453,122.71035942124148,35.11754903861412,7.582640235998758,1.1474021585283332
2020-09-30,3274.827866320505,122.77866425621752,35.8386844011597,7.042772075360833,1.1438304947078362
2020-10-01,3286.958843320297,120.60417237849192,34.92241030059598,6.03187275537986,1.1134089516782428
2020-10-02,3288.376012456696,118.43252212072156,36.277853101701474,5.981232396029094,1.1547132942281435
2020-10-03,3311.5693078565128,119.79126868663455,37.44805181089808,5.682013605738572,1.127414436537295
2020-10-04,3315.5024862504565,117.49368061631725,37.58234830814587,5.198719660245914,1.114006603338477
2020-10-05,3317.422977415357,118.82630561813566,37.66194617052191,5.1646579476619365,1.132776432607275
2020-10-06,3314.331812773332,119.75148820384356,38.216003941637815,5.346643263088305,1.1327230081590853
2020-10-07,3315.6672218211547,116.29987474626238,37.354300871381554,6.393242229193277,1.1359996743797816
2020-10-08,3314.1425234573494,114.94474544159107,37.38433235054564,5.637300519411671,1.1604737975701958
2020-10-09,3321.223610224235,117.33296424768581,35.231948805936455,6.216991041061931,1.1831304236466273
2020-10-10,3330.790633392181,115.37063318540645,36.1084044514394,6.703541821569466,1.1228811070775584
2020-10-11,3322.9307387871017,114.44182466078767,34.54691122899754,6.313995451881116,1.2009906860318762
2020-10-12,3309.6184092515236,115.36594644729146,36.05033105742653,6.415613429174131,1.1077591529467459
2020-10-13,3291.2563555204906,116.93272746585666,35.72021096346008,6.186796804505324,1.1279384741390297
2020-10-14,3296.336268789616,116.42964969376766,35.50854398152891,6.279641094714693,1.1690437529087188
